,index,rating,comment
426813,426813,1.0,"Sehr geehrter Herr Dr. Sigg,<br />
vielen Dank für Ihre Hilfe. 8 Jahre lief ich von Arzt zu Arzt (Heilpraktiker, sogenannte Spezialisten usw.) Keiner konnte mir bei meinen Steißbeinschmerzen helfen oder gar eine gescheite Diagnose stellen. Dann wurde ich auf Herrn Dr. Sigg aufmerksam. Mir wurde mitgeteilt welche Art von MRT ich benötige. Bei meinem ersten Termin wurden diese genau analysiert. Ich bekam eine Infiltration direkt an die betroffene Stelle. Eine Linderung stellt sich schon nach wenigen Tagen ein. Nach nun 3 Infiltrationen tritt leider keine weitere Besserung ein und Herr Dr. Sigg überwies mich an seinen Kollegen Hr. Dr. Thoma ins MVZ München um die Nerven ""zu veröden"". Dieser Termin steht noch aus.<br />
Herr Dr. Sigg ist mein Retter nach vielen vielen Jahren voller Schmerz und ein ""echter"" SPEZIALIST"
327275,327275,1.0,"Ich habe das Gefühl, das ich mit meiner Krankheit ernst genommen werde."
262725,262725,1.0,"...kann ich nur alles zu meiner vollen Zufriedenheit bewerten. Die Praxis wurde mir von meinem Zahnarzt zur Entfernung von 2 Zähnen empfohlen. Der Eingriff - unter Dämmerschlaf - verlief reibungslos, ohne jegliche Folgeschmerzen. Mit innovativen Methoden (""Fibrinextrakt"") verlief die Wundheilung optimal. Heute wurden die Fäden gezogen und Dr. Kemp hat mich an meinen Zahnarzt für die Nachbehandlung - Implantat oder Brücke - zurücküberwiesen. Auch das finde ich sehr positiv."
317669,317669,1.0,"Super ärztliche Betreuung in allen urologischen Belangen. Sehr kompetenter Arzt, hab ihm viel zu verdanken.<br />
Absolut empfehlenswert, für alle die einen Urologen suchen, dem man vertrauen kann."
419966,419966,1.0,Ich fühlte mich sehr gut betreut und die Aufklärung war verständlich.
9744,9744,1.0,"Ich bin vor einiger Zeit hergezogen und bin in der Praxis am Mexikoplatz gelandet, Im Laufe der Zeit  habe ich beide Ärztinnen kennengelernt, sind beide kompetent, nehmen sich viel Zeit und ich fühle mich deshalb gut aufgehoben!"
246417,246417,1.0,"Die Erwartungen an den Erfolg der TEP-Operation   wurden übertroffen. Am 2. TAG nach der OP könnte ich schon wieder die Treppenstufen steigen und mich mit den Unterarmgehstützen uneingeschränkt fortbewegen. Einer sehr schnellen Genesung steht nichts mehr im Wege, dank Dr. Hausmann und dem einmaligen  Pflegestelle.<br />
DANKE !!!"
358724,358724,1.0,"Ich bin restlos begeistert. Arzt und ich - das sind normalerweise zwei Welten, die sehr weit voneinander weg gut zurechtkommen. Nun wollte ich aber eine ""Vasektomie"" durchführen lassen und das sollte für mich Feigling so angenehm wie möglich sein und irgendwer machen, der davon extrem viel Ahnung hat. Jameda, die Bewertung hier von Herr Backhaus, seine Infos auf der Webseite und das sehr nette und freundliche Telefonat mit einer der Arzthelferinnen stimmten mich gut ein, also machte ich für Anfang August einen Termin zum Vorgespräch und sicherheitshalber kurz danach gleich einen Termin für den Eingriff. Diesen hätte ich nach dem Vorgespräch auch jederzeit kostenlos absagen können.<br />
Also mit der Lebensgefährtin hin zu Herrn Backhaus. Wenn ich jetzt sage „ein Arzt wie aus einer Fernsehserie“, dann kann das auch falsch interpretiert werden. Grundsätzlich sind die aber meistens sehr souverän, freundlich und sogar witzig, und ganz nebenbei gut aussehend. Also irgendwie dann doch wie Herr Backhaus. Klasse Typ. Lässig aber souverän oder eben gerade deswegen so souverän. Das Vorgespräch war also sehr gut und ich entschloss mich den Eingriff durchführen zu lassen.<br />
Auch da dann extrem nette Arzthelferinnen, alles entspannt, Musik bei der OP, Herr Doktor gab immer Info und kommunizierte mit mir extrem entspannt. Zwei kleine Pikser – sonst absolut keine Schmerzen. Genauso wie Herr Backhaus aufgetreten war, so lief auch die OP. Professionell und eben souverän. Für mich vielleicht das schönste Wort, dass Herrn Backhaus umschreibt: Souverän. Und das schafft bei mir Vertrauen und hat diesen Eingriff zu einer „leichten Sache“ werden lassen.<br />
<br />
Vielen Dank an Herrn Backhaus und Team!"
48764,48764,1.0,"Fachlich : Sehr Kompetent.Er beantwortet und erklärt wissenschaftliche jede gestelltene Frage. Der ist sehr vertrauenshaft und er ist besonders nett zu Kindern und nimmt sich auch viel Zeit für die Kindern und auch sehr wichtig ist : es gibt keine Unterschiede zwischen Privat Patienten und Kassenpatienten. <br />
Ich würde inh meinen Freunden und Bekannten weiterempfehlen"
353474,353474,1.0,"Dr. Abed-Weber hat eine außerordentlich beruhigende Arbeitsweise. Sehr angenehm! Bei mir wurden Füllungen gemacht, leider ist danach eine Wurzelbehandlung notwendig gewesen, aber auch diese hat der Dr. gut gemacht und ich hatte keine Schmerzen. Bin sehr zufrieden und würde ihn jedem weiterempfehlen."
273015,273015,1.0,"Endlich eine Ärztin, bei der ich mich als gesetzlich Versicherte nicht als Bürger zweiter Klasse fühle. Sie nimmt sich viel Zeit und klärt alles detailliert auf. Da sie sich so lange Zeit nimmt, sind die Wartezeiten im Wartezimmer auch dementsprechend lang. Aber das Warten lohnt sich! Mir persönlich hat sie auch bei anderen Beachwerden geholfen, die außerhalb der Gynäkologie liegen. Mir wurde sie empfohlen und ich empfehle sie auch weiter."
28276,28276,1.0,Ich kann Frau Dr. Schelliger sehr empfehlen. Es hat alles gestimmt.  Freundliche Schwestern und Fr. Dr. Schelliger nimmt sich zeit und man fühlt sich sehr gut aufgehoben.  Das einzige sind die Öffnungszeiten.  Für berufstätige schwer händelbar.
437579,437579,1.0,"Sehr freundlicher und kompetenter Arzt der meinem Sohn sanft alle Blockaden gelöst hat!<br />
<br />
Schnelle Terminvergabe online, schnelle Rechnung per Email noch am gleichen Tag- zu wirklich fairen Preisen- denn es wird nur das angerechnet, was gemacht wurde( bei uns deutlich weniger als vorher auf der Homepage ca veranschlagt wurde)<br />
<br />
Parken direkt auf der Straße ist etwas Glückssache :) auf der Homepage und per Email bekommt man aber alternative Parkmöglichkeiten <br />
<br />
Würde immer wieder zu ihm gehen!!"
261236,261236,1.0,"Gut organisierte Praxis (Termin per Email erhalten), keine langen Wartezeiten, sehr freundliche und professionelle Angestellte. <br />
Dr. Thyselius nimmt sich Zeit, hört genau hin, macht die notwendigen Untersuchungen und kommt schnell auf den Punkt. Ich habe mich gut beraten und extrem gut behandelt gefühlt."
117127,117127,1.0,"Hautärzte haben ein großes Gebiet ( ca. 7 m2 pro Mensch ) mit Hautkrankheiten und Allergien bis hin zu Haut-Krebs zu bearbeiten - da ist GRÜNDLICHKEIT Überlebens wichtig. Und das alles noch gegen die ""Schamhaftigkeit"", Ihr das eigene Fell zu präsentieren ( sic, auch Männer ! ). Sie löst diesen ""Konflikt"" mit einem fröhlichen Lachen und Humor. Das gibt Vertrauen! "
171732,171732,1.0,"Professionelle zahnärztliche Behandlung mit einem sehr guten Behandlungsergebnis.<br />
Sehr gute professionelle Zahnreinigung.<br />
Während der Behandlung jederzeit detaillierte Information, welcher Behandlungsschritt als nächstes gemacht wird.<br />
Sehr freundliches Team, angenehme und moderne Praxis, keine Wartezeiten."
299301,299301,1.0,Herr Dr.Meyborg hat sich viel Zeit für das Erstgespräch genommen. Gute Empfehlung für weitere Verfahrensweise. Ich würde Herrn Dr. Meyborg jederzeit empfehlen . Kurze Wartezeit .
271812,271812,1.0,"Fr. Dr. Biebach war in unserem Fall die Vertretungsärztin, weil unser Arzt sich in Urlaub befand. <br />
Sie hat sich leider nicht ausreichend Zeit für uns genommen. Meinen Hinweis, dass meine Tochter vor 2 Wochen an Blinddarm operiert wurde, hat sie nicht wirklich wahrgenommen. <br />
Sie hat lediglich abgehört - fertig! Keine Medikation - NIX! Woche später wurde bei meiner Tochter Lungenentzündung festgestellt. <br />
<br />
Ich finde es sehr schade, dass man so abgefertigt wird. Und das bei einem Kind mit Lungenentzündung.... ich bin sehr enttäuscht... ohne Worte.<br />
<br />
Ich würde daher den Gang zur Fr. Dr. Biebach sparen. Ich geh nicht nochmal!"
147106,147106,1.0,"Dr. Reinecke ist ein Nephrologe, der sichfür seine Pateineten viel Zeit nimmt, ausführlich álle Lebensumstände mit den erhobenen Befunden abgleicht, Tipps für erforderliche Verhaltensänderungen gibt und den Pateneiten ganzheitlich behandelt. Ich hätte keine bessere Unterstützung finden können."
108399,108399,1.0,Uneingeschränkt weiterzuempehlen
403956,403956,1.0,"Wir sind sehr glücklich mit Herrn El Scheich. Seit Geburt unserer Tochter war sogar jede U Untersuchung ein freudiges Erlebnis :) Er nimmt sich ausreichend Zeit und ist selbst für die Eltern in ihrer neuen Rolle da!<br />
Sehr gut finde ich, dass Antibiotika nur nach Minibluttest am Finger auf bakteriellen Infekt verschrieben werden. Beide Daumen hoch!!"
253432,253432,1.0,"Er versucht immer genügend Zeit für unsere Anliegen zu haben - ist ja nicht immer einfach in einer vollen Praxis! <br />
Ausserdem war er der erste Arzt, der meine Grunderkrankung gefunden hat! <br />
Ganz herzlichen Dank dafür!<br />
Und wer hier über Wartezeiten meckert: Ich kenne keine Praxis, wo man nicht mal warten muss! Es gibt Bücher, Leute!!!<br />
Und Parkplätze gibts im RathausCenter-Parkhaus!"
263125,263125,1.0,Nach vielen Jahren Ärgernis endlich einen Arzt der sein Handwerk versteht.
148488,148488,1.0,"Eine sehr gute Diagnostik, der durchdachte und differenzierte Einsatz moderner Behandlungsmethoden, sowie eine große Empathie zeichnen Herrn Dr. Luderschmidt aus. Er nimmt sich Zeit, ist unglaublich sympathisch und einfühlsam. Man fühlt sich verstanden, vertrauensvoll beraten und professionell behandelt. Fachlich wie menschlich nur zu empfehlen. Super Arzt, tolle Praxis, tolles Team!"
345452,345452,1.0,"kann die Praxis und Dr. Hubert nur empfehlen, ehrliche und gründliche Diagnosen. Kenne Dr. Hubert schon von der Praxis am Färbergraben und war dort schon immer zufrieden. Als Patient fühlt man sich hier gut aufgehoben."
216199,216199,1.0,"Ich habe 3 Weisheitszähne beim Dr. Detsch entfernen lassen. Der Beratungstermin war sehr angenehm, alle meine Fragen wurden beantwortet. Die OP ging reibungslos. Nachher kamen zwei kontorlltermine (nach 3 Tagen und nach einer Woche). Der Arzt und die Assistentin waren sehr freundlich. Kann ich nur empfehlen."
115506,115506,1.0,Wurde immer zu meiner zufriedenheit von Frau Dr. Ikes-Batista behandelt. Bin schon seit Jahren in der Praxis in Behandlung und werde auch weiterhin dort hingehen.
2102,2102,1.0,"wirklich supernette Praxismitarbeiter, auch im Stress.<br />
Hochfrequentierte Praxis."
172471,172471,1.0,"Für mich gibt es keinen besseren Zahnarzt. Noch nie bin ich so gut aufgeklärt worden und die Prophylaxe ist einfach unschlagbar! Er nimmt sich jedes Mal sehr viel Zeit und hat genau das richtige Maß an Kompetenz und Einfühlungsvermögen. Auch bei komplizierten Problemen lässt er nicht locker und findet immer eine Lösung, ohne einem etwas ""aufschwatzen"" zu wollen. Ich kann Herrn Rohloff und sein Team mit bestem Gewissen weiterempfehlen!"
354292,354292,1.0,Ich bin beim Dr. Dukpa seit letzten Jahr in Behandlung. Ich kann Ihn nur weiterempfehlen! Sowohl der Wartezeit für den Termin (diesmal war es sogar innerhalb einer Woche!) als auch der Wartezeit in der Praxis sind nicht lange. Dr. Dukpa nimmt sein Zeit um den Problem zu besprechen und schickt den Patienten gleich zum MRT und weiteren Ärzten um den Problem zu lösen. Kurz und Knapp: Der beste Orthopäde!
104943,104943,2.0,"Ich war dort um mir eine Hautveränderung im Gesicht weglasern zu lassen und bin mit dem Ergebnis sehr zufrieden. Die Aufklärung von Frau Stachowitz war umfangreich, sachlich und sämtliche meiner Fragen wurden beantwortet. Ihre Arzthelferinnen machen im ersten Moment evtl. einen ""unmotivierten"" Eindruck, sind aber nach genauerem Hinsehen freundlich."
21804,21804,1.0,Ich möchte keinen anderen mehr haben! So stelle ich mir menschliche und liebevolle und kompetente Beratung und Begleitung vor!
48889,48889,1.0,"Ich hatte offen liegende Zahnhälse. Durch eine Parodontitiserkrankung ist mein Zahnfleisch leider an manchen Stellen stark zurückgegangen. Das hat mir immer ziemlich starke Schmerzen bereitet und Herr Dr. Jakob empfiehl mir als endgültige Behandlung eine Schleimhauttransplantation. Dabei wird Schleimhaut aus meinem Gaumen entnommen und so eingesetzt bzw. wieder angebracht, dass meine Zahnhälse nicht mehr offen liegen. Die Wunden sieht wunderbar verheilt und die Schleimhaut ist gut angewachsen. Mit der Behandlung bin ich absolut zufrieden, ich hätte nichts besseres machen können."
24163,24163,1.0,"Ich war vorher bei diversen FÄ, aber keine hat mir so gut gefallen, wie die Frau Edel. Man konnte mit ihr einfach über alles sprechen, sie hat sich Zeit genommen und immer versucht einem zu helfen. So eine tolle Ärztin gibt es hier jetzt leider nicht mehr. Sie ist weggezogen, und die Frauen dort, können sich glücklich schätzen, so eine super geniale Ärztin zu haben, während wir auf irgendeinen anderen Arzt zurückgreifen müssen..."
386779,386779,1.0,Ich gehe seit meiner Kindheit zu Dr. Kunz und kann mich all den exzellenten Bewertungen nur anschließen. In der Praxis habe ich immer das Gefühl nach höchsten medizinischen Standards die besten Behandlungsmöglichkeiten zu bekommen. Vor allem bei meinem Tinnitus konnte mich Dr. Kunz sehr gut beraten und mir mit innovativen Therapien wieder zu mehr Gehör verschaffen! Darüber bin ich sehr dankbar!
351091,351091,1.0,Perfect doctor.Very competent and friendly
139059,139059,1.0,"Gründlich und präzis arbeitende Ärztin, die sich ausreichend Zeit nimmt. zu begründen, was sie warum tut.Freundliches Personal. Perfekt organisierte Abläufe. Vergleichsweise kurze Wartezeiten."
321992,321992,1.0,Ich bin am 22.04.2013 an der rechten Schulter operiert worden. Heute am 07.05.2013 ist meine Mobilität schon fast vollständig wieder hergestellt. Ich kann Dr. Verführt und das PraxisTeam nur weiterempfehlen.
86053,86053,1.0,"Frau Dr. Pütz ist sehr fachkompetent und bringt alle wichtigen Informationen sehr verständlich rüber. Ich habe sehr viele Fragen gestellt und Frau Dr. Pütz hat alle meine Fragen sehr ausführlich beantwortet. Ich habe mich dabei auch keineswegs blöd gefühlt, weil Frau Dr. Pütz mit einer Selbstverständlichkeit meine Fragen beantwortet hat und mir ein sehr gutes Gefühl gegeben hat, dass ich die richtigen Fragen stelle. Sie ist in meinen Augen nicht nur fachkompetent, sondern kann auch Empathie mit ihren Patienten aufbauen. Die ganze Behandlungsdauer wurde mir sehr angenehm gestaltet und ich habe mich rundum gut betreut gefühlt von Frau Dr. Pütz. Zudem wird auf das Wohlbefinden des Patienten stets geachtet und man wird gefragt, wie es einem geht und ob man etwas trinken möchte; dort konnte man sich auch selbst bedienen, denn Wasser und Kaffee war immer vorrätig gewesen. Ich werde Frau Dr. Pütz definitiv weiterempfehlen, weil es bei mir sofort geklappt hat und ich jetzt Zwillinge erwarte. Frau Dr. Pütz ist sehr, sehr kompetent und weiß ganz genau, was sie macht. Des Weiteren ist sie ein sehr angenehmer Mensch und sehr freundlich sowie zuvorkommend. Ganz toll fand ich auch, dass sie sehr darauf geachtet hat, es so verständlich wie möglich rüberzubringen. Sie hat eine sehr einfache Wortwahl gewählt, sodass ich alles auf Anhieb nachvollziehen konnte."
160043,160043,1.0,"Wir sind bereits seit fast 3 Jahren in Behandlung bei Dr Bolz und kann ihn mit gutem Gewissen jedem empfehlen ! <br />
Er nimmt sich für jedes Kind genug Zeit und ist immer super freundlich ! Er ging von Anfang an auf Bedenken ein und beantwortet jede Frage bis ins letzte Detail. <br />
Natürlich gibt es aus Ausnahmen und es kann natürlich auch sein, dass jemand sich falsch behandelt fühlt ( Ärzte sind auch nur Menschen, dürfen also auch einen schlechten Tag haben !)."
433628,433628,1.0,"Ich wurde sehr gut beraten, die Ärztin hat sich viel Zeit für mich genommen. Ich habe mich rundum gut betreut gefühlt und bin sehr optimistisch dass mein medizinisches Problem gelöst wird!"
247950,247950,1.0,"Nach zwei Unterredungen bnleibt im Ergebnis festzuhalten:<br />
Dieser Arzt (samt seinem Team) <br />
gehört in die Rubrik ""Helfer der Menschheit"".<br />
Frau und Mann einer Meinung:<br />
Hier bleiben wir!!! :-)))"
353304,353304,1.0,"Sehr freundliche und ruhige Atmosphäre, was einem den Gang zum Zahnarzt etwas erleichtert! Herr Hellwig nimmt sich viel Zeit und erklärt sehr genau und kompetent! Über Behandlungsmethoden, Abläufe und anfallende Kosten wird man prima informiert. Auch die Prophylaxe ist sehr zu empfehlen! Zwar nicht ganz billig, aber sehr gründlich und informativ. Die Praxis ist top organisiert! Keine Wartezeit - das längste waren 10 min. Und das als Kassenpatient. :-)"
